captured_at,mode,sport,market,game,starts_at,sportsbook,selection,target,side,line,odds,link
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies -1.5 Spread,Philadelphia Phillies,,-1.5,+164,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets 1.5 Spread,New York Mets,,1.5,-166,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies -1.0 Spread,Philadelphia Phillies,,-1.0,+121,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets 1.0 Spread,New York Mets,,1.0,-122,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies 1.0 Spread,Philadelphia Phillies,,1.0,-154,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets -1.0 Spread,New York Mets,,-1.0,+150,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies 1.5 Spread,Philadelphia Phillies,,1.5,-184,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets -1.5 Spread,New York Mets,,-1.5,+178,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies 2.0 Spread,Philadelphia Phillies,,2.0,-260,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets -2.0 Spread,New York Mets,,-2.0,+215,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies 2.5 Spread,Philadelphia Phillies,,2.5,-265,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets -2.5 Spread,New York Mets,,-2.5,+245,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies 3.0 Spread,Philadelphia Phillies,,3.0,-415,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets -3.0 Spread,New York Mets,,-3.0,+330,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies 3.5 Spread,Philadelphia Phillies,,3.5,-465,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets -3.5 Spread,New York Mets,,-3.5,+375,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies 4.0 Spread,Philadelphia Phillies,,4.0,-660,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets -4.0 Spread,New York Mets,,-4.0,+485,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,Philadelphia Phillies 4.5 Spread,Philadelphia Phillies,,4.5,-720,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",prophetx,New York Mets -4.5 Spread,New York Mets,,-4.5,+580,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Toronto Blue Jays vs Chicago White Sox, 2026-07-17","2026-07-17, 07:15 PM",prophetx,Toronto Blue Jays -1.5 Spread,Toronto Blue Jays,,-1.5,+168,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Toronto Blue Jays vs Chicago White Sox, 2026-07-17","2026-07-17, 07:15 PM",prophetx,Chicago White Sox 1.5 Spread,Chicago White Sox,,1.5,-178,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",prophetx,Cleveland Guardians -1.5 Spread,Cleveland Guardians,,-1.5,+180,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",prophetx,Pittsburgh Pirates 1.5 Spread,Pittsburgh Pirates,,1.5,-192,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",prophetx,Cleveland Guardians 1.5 Spread,Cleveland Guardians,,1.5,-200,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",prophetx,Pittsburgh Pirates -1.5 Spread,Pittsburgh Pirates,,-1.5,+186,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"New York Yankees vs Los Angeles Dodgers, 2026-07-17","2026-07-17, 07:05 PM",prophetx,New York Yankees 1.5 Spread,New York Yankees,,1.5,-156,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"New York Yankees vs Los Angeles Dodgers, 2026-07-17","2026-07-17, 07:05 PM",prophetx,Los Angeles Dodgers -1.5 Spread,Los Angeles Dodgers,,-1.5,+146,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:10 PM",prophetx,Kansas City Royals -1.5 Spread,Kansas City Royals,,-1.5,+192,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:10 PM",prophetx,San Diego Padres 1.5 Spread,San Diego Padres,,1.5,-198,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:10 PM",prophetx,Kansas City Royals 1.5 Spread,Kansas City Royals,,1.5,-158,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:10 PM",prophetx,San Diego Padres -1.5 Spread,San Diego Padres,,-1.5,+150,
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets 1.5 Spread,New York Mets,,1.5,-186,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85504590P150_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies -1.5 Spread,Philadelphia Phillies,,-1.5,+153,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85504590N150_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets -4.5 Spread,New York Mets,,-4.5,+506,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N450_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies 4.5 Spread,Philadelphia Phillies,,4.5,-890,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P450_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets -4.0 Spread,New York Mets,,-4.0,+479,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N400_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies 4.0 Spread,Philadelphia Phillies,,4.0,-820,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P400_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets -3.5 Spread,New York Mets,,-3.5,+354,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N350_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies 3.5 Spread,Philadelphia Phillies,,3.5,-539,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P350_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets -3.0 Spread,New York Mets,,-3.0,+325,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N300_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies 3.0 Spread,Philadelphia Phillies,,3.0,-484,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P300_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets -2.5 Spread,New York Mets,,-2.5,+241,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N250_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies 2.5 Spread,Philadelphia Phillies,,2.5,-336,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P250_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets -2.0 Spread,New York Mets,,-2.0,+213,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N200_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies 2.0 Spread,Philadelphia Phillies,,2.0,-293,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P200_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets -1.5 Spread,New York Mets,,-1.5,+161,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N150_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies 1.5 Spread,Philadelphia Phillies,,1.5,-214,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P150_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets -1.0 Spread,New York Mets,,-1.0,+133,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N100_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies 1.0 Spread,Philadelphia Phillies,,1.0,-175,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P100_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets 1.0 Spread,New York Mets,,1.0,-143,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P100_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies -1.0 Spread,Philadelphia Phillies,,-1.0,+110,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N100_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets 2.0 Spread,New York Mets,,2.0,-258,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P200_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies -2.0 Spread,Philadelphia Phillies,,-2.0,+191,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N200_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets 2.5 Spread,New York Mets,,2.5,-297,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P250_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies -2.5 Spread,Philadelphia Phillies,,-2.5,+216,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N250_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets 3.0 Spread,New York Mets,,3.0,-419,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P300_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies -3.0 Spread,Philadelphia Phillies,,-3.0,+290,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N300_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets 3.5 Spread,New York Mets,,3.5,-469,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P350_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies -3.5 Spread,Philadelphia Phillies,,-3.5,+317,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N350_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets 4.0 Spread,New York Mets,,4.0,-680,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P400_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies -4.0 Spread,Philadelphia Phillies,,-4.0,+419,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N400_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets 4.5 Spread,New York Mets,,4.5,-740,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P450_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies -4.5 Spread,Philadelphia Phillies,,-4.5,+444,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N450_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,New York Mets 5.0 Spread,New York Mets,,5.0,-1160,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P500_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 06:10 PM",draftkings,Philadelphia Phillies -5.0 Spread,Philadelphia Phillies,,-5.0,+594,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N500_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:35 PM",draftkings,Tampa Bay Rays 1.5 Spread,Tampa Bay Rays,,1.5,-199,https://sportsbook.draftkings.com/event/tb-rays-%40-bos-red-sox/34397763?outcomes=0HC85504995P150_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Boston Red Sox vs Tampa Bay Rays, 2026-07-17","2026-07-17, 01:35 PM",draftkings,Boston Red Sox -1.5 Spread,Boston Red Sox,,-1.5,+163,https://sportsbook.draftkings.com/event/tb-rays-%40-bos-red-sox/34397763?outcomes=0HC85504995N150_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"New York Yankees vs Los Angeles Dodgers, 2026-07-17","2026-07-17, 07:05 PM",draftkings,Los Angeles Dodgers -1.5 Spread,Los Angeles Dodgers,,-1.5,+141,https://sportsbook.draftkings.com/event/la-dodgers-%40-ny-yankees/34397775?outcomes=0HC85505007N150_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"New York Yankees vs Los Angeles Dodgers, 2026-07-17","2026-07-17, 07:05 PM",draftkings,New York Yankees 1.5 Spread,New York Yankees,,1.5,-171,https://sportsbook.draftkings.com/event/la-dodgers-%40-ny-yankees/34397775?outcomes=0HC85505007P150_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",draftkings,Pittsburgh Pirates 1.5 Spread,Pittsburgh Pirates,,1.5,-206,https://sportsbook.draftkings.com/event/pit-pirates-%40-cle-guardians/34397801?outcomes=0HC85505169P150_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",draftkings,Cleveland Guardians -1.5 Spread,Cleveland Guardians,,-1.5,+168,https://sportsbook.draftkings.com/event/pit-pirates-%40-cle-guardians/34397801?outcomes=0HC85505169N150_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Toronto Blue Jays vs Chicago White Sox, 2026-07-17","2026-07-17, 07:15 PM",draftkings,Chicago White Sox 1.5 Spread,Chicago White Sox,,1.5,-193,https://sportsbook.draftkings.com/event/chi-white-sox-%40-tor-blue-jays/34397805?outcomes=0HC85505193P150_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Toronto Blue Jays vs Chicago White Sox, 2026-07-17","2026-07-17, 07:15 PM",draftkings,Toronto Blue Jays -1.5 Spread,Toronto Blue Jays,,-1.5,+158,https://sportsbook.draftkings.com/event/chi-white-sox-%40-tor-blue-jays/34397805?outcomes=0HC85505193N150_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Milwaukee Brewers vs Miami Marlins, 2026-07-17","2026-07-17, 07:40 PM",draftkings,Miami Marlins 1.5 Spread,Miami Marlins,,1.5,-171,https://sportsbook.draftkings.com/event/mia-marlins-%40-mil-brewers/34397807?outcomes=0HC85505195P150_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Milwaukee Brewers vs Miami Marlins, 2026-07-17","2026-07-17, 07:40 PM",draftkings,Milwaukee Brewers -1.5 Spread,Milwaukee Brewers,,-1.5,+141,https://sportsbook.draftkings.com/event/mia-marlins-%40-mil-brewers/34397807?outcomes=0HC85505195N150_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:10 PM",draftkings,San Diego Padres -1.5 Spread,San Diego Padres,,-1.5,+145,https://sportsbook.draftkings.com/event/sd-padres-%40-kc-royals/34397830?outcomes=0HC85505347N150_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:10 PM",draftkings,Kansas City Royals 1.5 Spread,Kansas City Royals,,1.5,-176,https://sportsbook.draftkings.com/event/sd-padres-%40-kc-royals/34397830?outcomes=0HC85505347P150_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:40 PM",draftkings,Cincinnati Reds -1.5 Spread,Cincinnati Reds,,-1.5,+152,https://sportsbook.draftkings.com/event/cin-reds-%40-col-rockies/34397832?outcomes=0HC85505350N150_3
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Colorado Rockies vs Cincinnati Reds, 2026-07-17","2026-07-17, 08:40 PM",draftkings,Colorado Rockies 1.5 Spread,Colorado Rockies,,1.5,-185,https://sportsbook.draftkings.com/event/cin-reds-%40-col-rockies/34397832?outcomes=0HC85505350P150_1
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",betmgm,Pittsburgh Pirates -1.5 Spread,Pittsburgh Pirates,,-1.5,+175,https://www.on.betmgm.ca/en/sports/events/19803972?options=19803972-1544553647-2258267568&type=Single
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",betmgm,Cleveland Guardians 1.5 Spread,Cleveland Guardians,,1.5,-235,https://www.on.betmgm.ca/en/sports/events/19803972?options=19803972-1544553647-2258267569&type=Single
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",betmgm,Pittsburgh Pirates 1.5 Spread,Pittsburgh Pirates,,1.5,-210,https://www.on.betmgm.ca/en/sports/events/19803972?options=19803972-1544553649-2258267572&type=Single
2026-07-16T21:41:44.825Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",betmgm,Cleveland Guardians -1.5 Spread,Cleveland Guardians,,-1.5,+170,https://www.on.betmgm.ca/en/sports/events/19803972?options=19803972-1544553649-2258267573&type=Single
